Fecha,Hora,Total,Sentido1,Sentido2
2014-01-04,17:29,19,17,2
2014-01-04,17:45,28,22,6
2014-01-04,18:00,18,14,4
2014-01-04,18:14,30,29,1
2014-01-04,18:30,20,19,1
2014-01-04,18:45,23,22,1
2014-01-04,18:59,16,16,0
2014-01-04,19:15,15,13,2
2014-01-04,19:30,17,15,2
2014-01-04,19:44,26,26,0
2014-01-04,20:00,7,7,0
2014-01-04,20:15,21,19,2
2014-01-04,20:29,13,13,0
2014-01-04,20:45,7,7,0
2014-01-04,21:00,10,10,0
2014-01-04,21:14,6,6,0
2014-01-04,21:30,11,11,0
2014-01-04,21:45,13,13,0
2014-01-04,21:59,9,6,3
2014-01-04,22:15,20,18,2
2014-01-04,22:30,12,12,0
2014-01-04,22:44,7,7,0
2014-01-04,23:00,10,8,2
2014-01-04,23:15,11,11,0
2014-01-04,23:29,6,6,0
2014-01-04,23:45,6,6,0
2014-01-04,0:00,3,3,0
2014-01-04,0:14,5,5,0
2014-01-04,0:30,8,7,1
2014-01-04,0:45,4,4,0
2014-01-04,0:59,4,4,0
2014-01-04,1:15,1,1,0
2014-01-04,1:30,4,2,2
2014-01-04,1:44,2,2,0
2014-01-04,2:00,1,1,0
2014-01-04,2:15,0,0,0
2014-01-04,2:29,5,5,0
2014-01-04,2:45,0,0,0
2014-01-04,3:00,1,1,0
2014-01-04,3:14,2,2,0
2014-01-04,3:30,2,2,0
2014-01-04,3:45,0,0,0
2014-01-04,3:59,1,1,0
2014-01-04,4:15,1,1,0
2014-01-04,4:30,0,0,0
2014-01-04,4:44,0,0,0
2014-01-04,5:00,0,0,0
2014-01-04,5:15,1,1,0
2014-01-04,5:29,1,0,1
2014-01-04,5:45,0,0,0
2014-01-05,6:00,1,1,0
2014-01-05,6:14,0,0,0
2014-01-05,6:30,0,0,0
2014-01-05,6:45,0,0,0
2014-01-05,6:59,0,0,0
2014-01-05,7:15,2,1,1
2014-01-05,7:30,1,1,0
2014-01-05,7:44,1,1,0
2014-01-05,8:00,0,0,0
2014-01-05,8:15,1,1,0
2014-01-05,8:29,2,2,0
2014-01-05,8:45,1,0,1
2014-01-05,9:00,2,2,0
2014-01-05,9:14,0,0,0
2014-01-05,9:30,2,2,0
2014-01-05,9:45,2,2,0
2014-01-05,9:59,1,1,0
2014-01-05,10:15,0,0,0
2014-01-05,10:30,0,0,0
2014-01-05,10:44,1,0,1
2014-01-05,11:00,2,2,0
2014-01-05,11:15,8,8,0
2014-01-05,11:29,2,2,0
2014-01-05,11:45,1,1,0
2014-01-05,12:00,3,3,0
2014-01-05,12:14,10,10,0
2014-01-05,12:30,8,6,2
2014-01-05,12:45,10,8,2
2014-01-05,12:59,7,7,0
2014-01-05,13:15,13,13,0
2014-01-05,13:30,3,3,0
2014-01-05,13:44,6,6,0
2014-01-05,14:00,7,6,1
2014-01-05,14:15,17,16,1
2014-01-05,14:29,5,3,2
2014-01-05,14:45,7,6,1
2014-01-05,15:00,19,18,1
2014-01-05,15:14,78,73,5
2014-01-05,15:30,56,43,13
2014-01-05,15:45,61,61,0
2014-01-05,15:59,35,31,4
2014-01-05,16:15,52,51,1
2014-01-05,16:30,53,53,0
2014-01-05,16:44,37,34,3
2014-01-05,17:00,27,26,1
2014-01-05,17:15,25,23,2
2014-01-05,17:29,39,34,5
2014-01-05,17:45,17,15,2
2014-01-05,18:00,25,24,1
2014-01-05,18:14,19,17,2
2014-01-05,18:30,12,12,0
2014-01-05,18:45,12,12,0
2014-01-05,18:59,15,13,2
2014-01-05,19:15,19,19,0
2014-01-05,19:30,19,17,2
2014-01-05,19:44,20,19,1
2014-01-05,20:00,22,21,1
2014-01-05,20:15,17,17,0
2014-01-05,20:29,9,9,0
2014-01-05,20:45,21,21,0
2014-01-05,21:00,7,7,0
2014-01-05,21:14,9,9,0
2014-01-05,21:30,17,16,1
2014-01-05,21:45,12,12,0
2014-01-05,21:59,2,2,0
2014-01-05,22:15,11,10,1
2014-01-05,22:30,13,9,4
2014-01-05,22:44,12,12,0
2014-01-05,23:00,5,4,1
2014-01-05,23:15,6,5,1
2014-01-05,23:29,7,5,2
2014-01-05,23:45,6,5,1
2014-01-05,0:00,2,2,0
2014-01-05,0:14,3,3,0
2014-01-05,0:30,2,2,0
2014-01-05,0:45,1,1,0
2014-01-05,0:59,1,1,0
2014-01-05,1:15,5,5,0
2014-01-05,1:30,2,2,0
2014-01-05,1:44,0,0,0
2014-01-05,2:00,1,1,0
2014-01-05,2:15,0,0,0
2014-01-05,2:29,0,0,0
2014-01-05,2:45,0,0,0
2014-01-05,3:00,0,0,0
2014-01-05,3:14,0,0,0
2014-01-05,3:30,0,0,0
2014-01-05,3:45,1,1,0
2014-01-05,3:59,0,0,0
2014-01-05,4:15,0,0,0
2014-01-05,4:30,0,0,0
2014-01-05,4:44,0,0,0
2014-01-05,5:00,0,0,0
2014-01-05,5:15,0,0,0
2014-01-05,5:29,2,2,0
2014-01-05,5:45,0,0,0
2014-01-06,6:00,0,0,0
2014-01-06,6:14,1,1,0
2014-01-06,6:30,1,1,0
2014-01-06,6:45,0,0,0
2014-01-06,6:59,1,1,0
2014-01-06,7:15,0,0,0
2014-01-06,7:30,4,3,1
2014-01-06,7:44,6,4,2
2014-01-06,8:00,9,8,1
2014-01-06,8:15,1,1,0
2014-01-06,8:29,6,6,0
2014-01-06,8:45,6,5,1
2014-01-06,9:00,3,3,0
2014-01-06,9:14,9,8,1
2014-01-06,9:30,19,17,2
2014-01-06,9:45,17,14,3
2014-01-06,9:59,24,21,3
2014-01-06,10:15,21,21,0
2014-01-06,10:30,17,16,1
2014-01-06,10:44,17,17,0
2014-01-06,11:00,16,12,4
2014-01-06,11:15,16,15,1
2014-01-06,11:29,22,21,1
2014-01-06,11:45,17,15,2
2014-01-06,12:00,16,15,1
2014-01-06,12:14,29,26,3
2014-01-06,12:30,15,13,2
2014-01-06,12:45,15,14,1
2014-01-06,12:59,15,14,1
2014-01-06,13:15,24,23,1
2014-01-06,13:30,21,20,1
2014-01-06,13:44,28,28,0
2014-01-06,14:00,10,10,0
2014-01-06,14:15,24,21,3
2014-01-06,14:29,21,16,5
2014-01-06,14:45,30,28,2
2014-01-06,15:00,34,34,0
2014-01-06,15:14,47,44,3
2014-01-06,15:30,25,24,1
2014-01-06,15:45,37,35,2
2014-01-06,15:59,26,25,1
2014-01-06,16:15,25,24,1
2014-01-06,16:30,37,33,4
2014-01-06,16:44,27,23,4
2014-01-06,17:00,28,28,0
2014-01-06,17:15,40,38,2
2014-01-06,17:29,32,26,6
2014-01-06,17:45,37,36,1
2014-01-06,18:00,25,24,1
2014-01-06,18:14,47,39,8
2014-01-06,18:30,33,32,1
2014-01-06,18:45,47,42,5
2014-01-06,18:59,35,35,0
2014-01-06,19:15,92,87,5
2014-01-06,19:30,89,89,0
2014-01-06,19:44,77,77,0
2014-01-06,20:00,67,67,0
2014-01-06,20:15,79,75,4
2014-01-06,20:29,71,70,1
2014-01-06,20:45,53,50,3
2014-01-06,21:00,42,42,0
2014-01-06,21:14,35,35,0
2014-01-06,21:30,28,27,1
2014-01-06,21:45,17,17,0
2014-01-06,21:59,18,17,1
2014-01-06,22:15,23,22,1
2014-01-06,22:30,17,17,0
2014-01-06,22:44,17,17,0
2014-01-06,23:00,7,7,0
2014-01-06,23:15,8,8,0
2014-01-06,23:29,9,8,1
2014-01-06,23:45,6,5,1
2014-01-06,0:00,6,6,0
2014-01-06,0:14,6,6,0
2014-01-06,0:30,4,4,0
2014-01-06,0:45,2,2,0
2014-01-06,0:59,3,3,0
2014-01-06,1:15,7,7,0
2014-01-06,1:30,4,4,0
2014-01-06,1:44,0,0,0
2014-01-06,2:00,0,0,0
2014-01-06,2:15,0,0,0
2014-01-06,2:29,1,1,0
2014-01-06,2:45,1,1,0
2014-01-06,3:00,0,0,0
2014-01-06,3:14,0,0,0
2014-01-06,3:30,0,0,0
2014-01-06,3:45,0,0,0
2014-01-06,3:59,0,0,0
2014-01-06,4:15,0,0,0
2014-01-06,4:30,0,0,0
2014-01-06,4:44,0,0,0
2014-01-06,5:00,0,0,0
2014-01-06,5:15,0,0,0
2014-01-06,5:29,1,1,0
2014-01-06,5:45,1,0,1
2014-01-07,6:00,0,0,0
2014-01-07,6:14,0,0,0
2014-01-07,6:30,0,0,0
2014-01-07,6:45,0,0,0
2014-01-07,6:59,0,0,0
2014-01-07,7:15,4,3,1
2014-01-07,7:30,1,1,0
2014-01-07,7:44,5,3,2
2014-01-07,8:00,7,5,2
2014-01-07,8:15,4,3,1
2014-01-07,8:29,3,3,0
2014-01-07,8:45,9,9,0
2014-01-07,9:00,7,7,0
2014-01-07,9:14,9,9,0
2014-01-07,9:30,10,9,1
2014-01-07,9:45,30,29,1
2014-01-07,9:59,22,22,0
2014-01-07,10:15,27,25,2
2014-01-07,10:30,14,13,1
2014-01-07,10:44,25,23,2
2014-01-07,11:00,21,21,0
2014-01-07,11:15,25,23,2
2014-01-07,11:29,26,21,5
2014-01-07,11:45,17,15,2
2014-01-07,12:00,15,15,0
2014-01-07,12:14,21,20,1
2014-01-07,12:30,15,14,1
2014-01-07,12:45,23,21,2
2014-01-07,12:59,21,21,0
2014-01-07,13:15,21,19,2
2014-01-07,13:30,27,26,1
2014-01-07,13:44,18,17,1
2014-01-07,14:00,30,27,3
2014-01-07,14:15,22,19,3
2014-01-07,14:29,26,20,6
2014-01-07,14:45,31,25,6
2014-01-07,15:00,26,24,2
2014-01-07,15:14,41,35,6
2014-01-07,15:30,26,24,2
2014-01-07,15:45,31,30,1
2014-01-07,15:59,30,27,3
2014-01-07,16:15,34,32,2
2014-01-07,16:30,29,27,2
2014-01-07,16:44,38,37,1
2014-01-07,17:00,21,17,4
2014-01-07,17:15,28,27,1
2014-01-07,17:29,24,23,1
2014-01-07,17:45,39,38,1
2014-01-07,18:00,36,35,1
2014-01-07,18:14,46,41,5
2014-01-07,18:30,32,28,4
2014-01-07,18:45,51,50,1
2014-01-07,18:59,60,56,4
2014-01-07,19:15,77,75,2
2014-01-07,19:30,98,97,1
2014-01-07,19:44,109,108,1
2014-01-07,20:00,83,82,1
2014-01-07,20:15,93,91,2
2014-01-07,20:29,87,80,7
2014-01-07,20:45,57,55,2
2014-01-07,21:00,52,51,1
2014-01-07,21:14,53,53,0
2014-01-07,21:30,28,28,0
2014-01-07,21:45,32,31,1
2014-01-07,21:59,30,29,1
2014-01-07,22:15,22,21,1
2014-01-07,22:30,20,20,0
2014-01-07,22:44,11,11,0
2014-01-07,23:00,14,14,0
2014-01-07,23:15,9,9,0
2014-01-07,23:29,16,16,0
2014-01-07,23:45,7,7,0
2014-01-07,0:00,5,5,0
2014-01-07,0:14,7,7,0
2014-01-07,0:30,4,4,0
2014-01-07,0:45,12,11,1
2014-01-07,0:59,8,8,0
2014-01-07,1:15,4,4,0
2014-01-07,1:30,2,2,0
2014-01-07,1:44,0,0,0
2014-01-07,2:00,0,0,0
2014-01-07,2:15,1,1,0
2014-01-07,2:29,1,1,0
2014-01-07,2:45,1,1,0
2014-01-07,3:00,1,1,0
2014-01-07,3:14,1,1,0
2014-01-07,3:30,0,0,0
2014-01-07,3:45,0,0,0
2014-01-07,3:59,2,1,1
2014-01-07,4:15,0,0,0
2014-01-07,4:30,0,0,0
2014-01-07,4:44,0,0,0
2014-01-07,5:00,0,0,0
2014-01-07,5:15,0,0,0
2014-01-07,5:29,1,1,0
2014-01-07,5:45,0,0,0
2014-01-08,6:00,0,0,0
2014-01-08,6:14,1,1,0
2014-01-08,6:30,0,0,0
2014-01-08,6:45,0,0,0
2014-01-08,6:59,0,0,0
2014-01-08,7:15,1,0,1
2014-01-08,7:30,4,3,1
2014-01-08,7:44,4,3,1
2014-01-08,8:00,6,6,0
2014-01-08,8:15,5,4,1
2014-01-08,8:29,5,5,0
2014-01-08,8:45,11,9,2
2014-01-08,9:00,12,9,3
2014-01-08,9:14,13,13,0
2014-01-08,9:30,24,19,5
2014-01-08,9:45,24,24,0
2014-01-08,9:59,27,26,1
2014-01-08,10:15,28,27,1
2014-01-08,10:30,21,20,1
2014-01-08,10:44,24,23,1
2014-01-08,11:00,18,18,0
2014-01-08,11:15,21,20,1
2014-01-08,11:29,20,19,1
2014-01-08,11:45,32,28,4
2014-01-08,12:00,25,20,5
2014-01-08,12:14,20,20,0
2014-01-08,12:30,27,25,2
2014-01-08,12:45,32,29,3
2014-01-08,12:59,23,21,2
2014-01-08,13:15,20,20,0
2014-01-08,13:30,32,30,2
2014-01-08,13:44,25,21,4
2014-01-08,14:00,24,24,0
2014-01-08,14:15,22,21,1
2014-01-08,14:29,21,21,0
2014-01-08,14:45,28,25,3
2014-01-08,15:00,37,36,1
2014-01-08,15:14,36,36,0
2014-01-08,15:30,31,30,1
2014-01-08,15:45,49,47,2
2014-01-08,15:59,23,19,4
2014-01-08,16:15,29,27,2
2014-01-08,16:30,27,22,5
2014-01-08,16:44,36,34,2
2014-01-08,17:00,35,34,1
2014-01-08,17:15,36,34,2
2014-01-08,17:29,37,35,2
2014-01-08,17:45,41,37,4
2014-01-08,18:00,39,39,0
2014-01-08,18:14,28,28,0
2014-01-08,18:30,37,33,4
2014-01-08,18:45,40,39,1
2014-01-08,18:59,58,57,1
2014-01-08,19:15,95,93,2
2014-01-08,19:30,94,91,3
2014-01-08,19:44,110,109,1
2014-01-08,20:00,106,106,0
2014-01-08,20:15,100,95,5
2014-01-08,20:29,68,68,0
2014-01-08,20:45,82,79,3
2014-01-08,21:00,52,52,0
2014-01-08,21:14,46,43,3
2014-01-08,21:30,37,37,0
2014-01-08,21:45,27,27,0
2014-01-08,21:59,21,21,0
2014-01-08,22:15,24,24,0
2014-01-08,22:30,31,29,2
2014-01-08,22:44,29,27,2
2014-01-08,23:00,18,15,3
2014-01-08,23:15,27,27,0
2014-01-08,23:29,14,14,0
2014-01-08,23:45,7,7,0
2014-01-08,0:00,5,5,0
2014-01-08,0:14,7,7,0
2014-01-08,0:30,7,7,0
2014-01-08,0:45,3,3,0
2014-01-08,0:59,6,6,0
2014-01-08,1:15,2,2,0
2014-01-08,1:30,5,5,0
2014-01-08,1:44,4,4,0
2014-01-08,2:00,3,3,0
2014-01-08,2:15,1,1,0
2014-01-08,2:29,2,2,0
2014-01-08,2:45,1,1,0
2014-01-08,3:00,1,1,0
2014-01-08,3:14,2,2,0
2014-01-08,3:30,0,0,0
2014-01-08,3:45,0,0,0
2014-01-08,3:59,0,0,0
2014-01-08,4:15,0,0,0
2014-01-08,4:30,1,0,1
2014-01-08,4:44,0,0,0
2014-01-08,5:00,0,0,0
2014-01-08,5:15,0,0,0
2014-01-08,5:29,1,0,1
2014-01-08,5:45,1,1,0
2014-01-09,6:00,0,0,0
2014-01-09,6:14,1,1,0
2014-01-09,6:30,0,0,0
2014-01-09,6:45,0,0,0
2014-01-09,6:59,1,0,1
2014-01-09,7:15,0,0,0
2014-01-09,7:30,1,1,0
2014-01-09,7:44,5,5,0
2014-01-09,8:00,3,3,0
2014-01-09,8:15,8,7,1
2014-01-09,8:29,4,4,0
2014-01-09,8:45,8,7,1
2014-01-09,9:00,8,8,0
2014-01-09,9:14,10,7,3
2014-01-09,9:30,16,15,1
2014-01-09,9:45,34,32,2
2014-01-09,9:59,25,23,2
2014-01-09,10:15,21,21,0
2014-01-09,10:30,22,19,3
2014-01-09,10:44,16,15,1
2014-01-09,11:00,20,17,3
2014-01-09,11:15,10,9,1
2014-01-09,11:29,20,18,2
2014-01-09,11:45,22,22,0
2014-01-09,12:00,31,31,0
2014-01-09,12:14,23,22,1
2014-01-09,12:30,21,20,1
2014-01-09,12:45,28,27,1
2014-01-09,12:59,25,25,0
2014-01-09,13:15,24,22,2
2014-01-09,13:30,32,27,5
2014-01-09,13:44,16,16,0
2014-01-09,14:00,13,10,3
2014-01-09,14:15,36,35,1
2014-01-09,14:29,21,21,0
2014-01-09,14:45,30,28,2
2014-01-09,15:00,19,18,1
2014-01-09,15:14,56,53,3
2014-01-09,15:30,41,36,5
2014-01-09,15:45,37,33,4
2014-01-09,15:59,35,31,4
2014-01-09,16:15,25,24,1
2014-01-09,16:30,27,22,5
2014-01-09,16:44,28,23,5
2014-01-09,17:00,28,26,2
2014-01-09,17:15,27,24,3
2014-01-09,17:29,28,27,1
2014-01-09,17:45,41,38,3
2014-01-09,18:00,29,29,0
2014-01-09,18:14,42,36,6
2014-01-09,18:30,53,48,5
2014-01-09,18:45,37,35,2
2014-01-09,18:59,48,46,2
2014-01-09,19:15,91,83,8
2014-01-09,19:30,107,103,4
2014-01-09,19:44,94,91,3
2014-01-09,20:00,89,89,0
2014-01-09,20:15,97,96,1
2014-01-09,20:29,90,89,1
2014-01-09,20:45,57,56,1
2014-01-09,21:00,54,52,2
2014-01-09,21:14,55,54,1
2014-01-09,21:30,44,44,0
2014-01-09,21:45,32,32,0
2014-01-09,21:59,35,34,1
2014-01-09,22:15,33,33,0
2014-01-09,22:30,13,13,0
2014-01-09,22:44,24,23,1
2014-01-09,23:00,24,20,4
2014-01-09,23:15,24,23,1
2014-01-09,23:29,15,14,1
2014-01-09,23:45,17,17,0
2014-01-09,0:00,5,5,0
2014-01-09,0:14,7,6,1
2014-01-09,0:30,11,11,0
2014-01-09,0:45,8,6,2
2014-01-09,0:59,5,5,0
2014-01-09,1:15,4,3,1
2014-01-09,1:30,4,4,0
2014-01-09,1:44,2,2,0
2014-01-09,2:00,10,6,4
2014-01-09,2:15,2,1,1
2014-01-09,2:29,3,3,0
2014-01-09,2:45,1,1,0
2014-01-09,3:00,1,0,1
2014-01-09,3:14,2,2,0
2014-01-09,3:30,0,0,0
2014-01-09,3:45,2,2,0
2014-01-09,3:59,1,1,0
2014-01-09,4:15,0,0,0
2014-01-09,4:30,1,1,0
2014-01-09,4:44,0,0,0
2014-01-09,5:00,0,0,0
2014-01-09,5:15,1,0,1
2014-01-09,5:29,2,2,0
2014-01-09,5:45,0,0,0
2014-01-10,6:00,0,0,0
2014-01-10,6:14,1,0,1
2014-01-10,6:30,0,0,0
2014-01-10,6:45,0,0,0
2014-01-10,6:59,1,0,1
2014-01-10,7:15,1,1,0
2014-01-10,7:30,2,1,1
2014-01-10,7:44,2,2,0
2014-01-10,8:00,6,6,0
2014-01-10,8:15,6,5,1
2014-01-10,8:29,4,2,2
2014-01-10,8:45,10,7,3
2014-01-10,9:00,12,11,1
2014-01-10,9:14,8,4,4
2014-01-10,9:30,15,14,1
2014-01-10,9:45,20,18,2
2014-01-10,9:59,28,25,3
2014-01-10,10:15,28,27,1
2014-01-10,10:30,23,21,2
2014-01-10,10:44,34,31,3
2014-01-10,11:00,21,20,1
2014-01-10,11:15,12,12,0
2014-01-10,11:29,19,18,1
2014-01-10,11:45,23,21,2
2014-01-10,12:00,32,32,0
2014-01-10,12:14,18,16,2
2014-01-10,12:30,30,29,1
2014-01-10,12:45,28,24,4
2014-01-10,12:59,19,16,3
2014-01-10,13:15,27,23,4
2014-01-10,13:30,29,24,5
2014-01-10,13:44,16,13,3
2014-01-10,14:00,30,28,2
2014-01-10,14:15,27,24,3
2014-01-10,14:29,26,21,5
2014-01-10,14:45,28,27,1
2014-01-10,15:00,30,30,0
2014-01-10,15:14,51,49,2
2014-01-10,15:30,27,27,0
2014-01-10,15:45,46,43,3
2014-01-10,15:59,43,42,1
2014-01-10,16:15,50,47,3
2014-01-10,16:30,46,45,1
2014-01-10,16:44,52,49,3
2014-01-10,17:00,51,46,5
2014-01-10,17:15,42,41,1
2014-01-10,17:29,63,56,7
2014-01-10,17:45,59,57,2
2014-01-10,18:00,45,43,2
2014-01-10,18:14,55,54,1
2014-01-10,18:30,53,49,4
2014-01-10,18:45,64,59,5
2014-01-10,18:59,76,69,7
2014-01-10,19:15,86,85,1
2014-01-10,19:30,70,69,1
2014-01-10,19:44,103,99,4
2014-01-10,20:00,83,83,0
2014-01-10,20:15,74,72,2
2014-01-10,20:29,59,57,2
2014-01-10,20:45,62,62,0
2014-01-10,21:00,47,45,2
2014-01-10,21:14,41,41,0
2014-01-10,21:30,38,37,1
2014-01-10,21:45,34,32,2
2014-01-10,21:59,27,26,1
2014-01-10,22:15,21,16,5
2014-01-10,22:30,20,16,4
2014-01-10,22:44,25,24,1
2014-01-10,23:00,8,8,0
2014-01-10,23:15,16,14,2
2014-01-10,23:29,16,15,1
2014-01-10,23:45,8,7,1
2014-01-10,0:00,18,16,2
2014-01-10,0:14,12,11,1
2014-01-10,0:30,12,12,0
2014-01-10,0:45,3,3,0
2014-01-10,0:59,8,8,0
2014-01-10,1:15,2,2,0
2014-01-10,1:30,8,7,1
2014-01-10,1:44,11,11,0
2014-01-10,2:00,3,3,0
2014-01-10,2:15,1,0,1
2014-01-10,2:29,7,7,0
2014-01-10,2:45,0,0,0
2014-01-10,3:00,1,1,0
2014-01-10,3:14,3,3,0
2014-01-10,3:30,2,2,0
2014-01-10,3:45,2,2,0
2014-01-10,3:59,2,2,0
2014-01-10,4:15,0,0,0
2014-01-10,4:30,0,0,0
2014-01-10,4:44,3,2,1
2014-01-10,5:00,0,0,0
2014-01-10,5:15,1,1,0
2014-01-10,5:29,1,1,0
2014-01-10,5:45,1,1,0
2014-01-11,6:00,0,0,0
2014-01-11,6:14,0,0,0
2014-01-11,6:30,1,0,1
2014-01-11,6:45,0,0,0
2014-01-11,6:59,1,0,1
2014-01-11,7:15,0,0,0
2014-01-11,7:30,1,0,1
2014-01-11,7:44,4,4,0
2014-01-11,8:00,7,5,2
2014-01-11,8:15,4,4,0
2014-01-11,8:29,7,6,1
2014-01-11,8:45,4,3,1
2014-01-11,9:00,4,4,0
2014-01-11,9:14,3,1,2
2014-01-11,9:30,2,2,0
2014-01-11,9:45,9,8,1
2014-01-11,9:59,5,5,0
2014-01-11,10:15,20,20,0
2014-01-11,10:30,8,8,0
2014-01-11,10:44,16,10,6
2014-01-11,11:00,17,17,0
2014-01-11,11:15,15,14,1
2014-01-11,11:29,15,14,1
2014-01-11,11:45,14,13,1
2014-01-11,12:00,21,20,1
2014-01-11,12:14,18,17,1
2014-01-11,12:30,29,25,4
2014-01-11,12:45,20,15,5
2014-01-11,12:59,26,25,1
2014-01-11,13:15,27,24,3
2014-01-11,13:30,16,15,1
2014-01-11,13:44,26,25,1
2014-01-11,14:00,31,30,1
2014-01-11,14:15,34,26,8
2014-01-11,14:29,35,35,0
2014-01-11,14:45,33,32,1
2014-01-11,15:00,46,46,0
2014-01-11,15:14,52,50,2
2014-01-11,15:30,41,40,1
2014-01-11,15:45,36,34,2
2014-01-11,15:59,31,31,0
2014-01-11,16:15,38,38,0
2014-01-11,16:30,20,16,4
2014-01-11,16:44,22,21,1
2014-01-11,17:00,34,30,4
2014-01-11,17:15,19,18,1
2014-01-11,17:29,15,15,0
2014-01-11,17:45,26,26,0
2014-01-11,18:00,27,25,2
2014-01-11,18:14,16,14,2
2014-01-11,18:30,19,19,0
2014-01-11,18:45,17,15,2
2014-01-11,18:59,19,16,3
2014-01-11,19:15,23,20,3
2014-01-11,19:30,13,12,1
2014-01-11,19:44,19,16,3
2014-01-11,20:00,13,12,1
2014-01-11,20:15,18,18,0
2014-01-11,20:29,19,16,3
2014-01-11,20:45,23,21,2
2014-01-11,21:00,7,5,2
2014-01-11,21:14,9,9,0
2014-01-11,21:30,20,19,1
2014-01-11,21:45,6,6,0
2014-01-11,21:59,8,8,0
2014-01-11,22:15,14,12,2
2014-01-11,22:30,13,10,3
2014-01-11,22:44,5,5,0
2014-01-11,23:00,11,8,3
2014-01-11,23:15,2,2,0
2014-01-11,23:29,17,17,0
2014-01-11,23:45,8,8,0
2014-01-11,0:00,8,3,5
2014-01-11,0:14,10,2,8
2014-01-11,0:30,10,8,2
2014-01-11,0:45,8,7,1
2014-01-11,0:59,5,4,1
2014-01-11,1:15,2,2,0
2014-01-11,1:30,4,4,0
2014-01-11,1:44,2,2,0
2014-01-11,2:00,0,0,0
2014-01-11,2:15,5,4,1
2014-01-11,2:29,0,0,0
2014-01-11,2:45,1,1,0
2014-01-11,3:00,13,13,0
2014-01-11,3:14,2,2,0
2014-01-11,3:30,0,0,0
2014-01-11,3:45,1,1,0
2014-01-11,3:59,1,1,0
2014-01-11,4:15,2,2,0
2014-01-11,4:30,0,0,0
2014-01-11,4:44,0,0,0
2014-01-11,5:00,0,0,0
2014-01-11,5:15,0,0,0
2014-01-11,5:29,4,4,0
2014-01-11,5:45,0,0,0
2014-01-12,6:00,0,0,0
2014-01-12,6:14,0,0,0
2014-01-12,6:30,0,0,0
2014-01-12,6:45,0,0,0
2014-01-12,6:59,1,1,0
2014-01-12,7:15,0,0,0
2014-01-12,7:30,0,0,0
2014-01-12,7:44,5,1,4
2014-01-12,8:00,0,0,0
2014-01-12,8:15,2,1,1
2014-01-12,8:29,0,0,0
2014-01-12,8:45,0,0,0
2014-01-12,9:00,2,1,1
2014-01-12,9:14,0,0,0
2014-01-12,9:30,1,1,0
2014-01-12,9:45,1,0,1
2014-01-12,9:59,0,0,0
2014-01-12,10:15,2,2,0
2014-01-12,10:30,2,2,0
2014-01-12,10:44,6,5,1
2014-01-12,11:00,7,5,2
2014-01-12,11:15,7,7,0
2014-01-12,11:29,7,4,3
2014-01-12,11:45,8,7,1
2014-01-12,12:00,7,6,1
2014-01-12,12:14,15,13,2
2014-01-12,12:30,9,5,4
2014-01-12,12:45,10,9,1
2014-01-12,12:59,6,5,1
2014-01-12,13:15,14,14,0
2014-01-12,13:30,14,11,3
2014-01-12,13:44,30,29,1
2014-01-12,14:00,14,13,1
2014-01-12,14:15,11,11,0
2014-01-12,14:29,9,7,2
2014-01-12,14:45,11,11,0
2014-01-12,15:00,25,24,1
2014-01-12,15:14,117,108,9
2014-01-12,15:30,63,59,4
2014-01-12,15:45,41,40,1
2014-01-12,15:59,50,46,4
2014-01-12,16:15,74,65,9
2014-01-12,16:30,31,26,5
2014-01-12,16:44,32,30,2
2014-01-12,17:00,31,28,3
2014-01-12,17:15,44,41,3
2014-01-12,17:29,42,40,2
2014-01-12,17:45,23,23,0
2014-01-12,18:00,31,29,2
2014-01-12,18:14,30,27,3
2014-01-12,18:30,18,14,4
2014-01-12,18:45,25,25,0
2014-01-12,18:59,21,16,5
2014-01-12,19:15,17,15,2
2014-01-12,19:30,25,23,2
2014-01-12,19:44,18,18,0
2014-01-12,20:00,19,18,1
2014-01-12,20:15,16,16,0
2014-01-12,20:29,20,20,0
2014-01-12,20:45,12,9,3
2014-01-12,21:00,20,17,3
2014-01-12,21:14,16,15,1
2014-01-12,21:30,9,7,2
2014-01-12,21:45,10,10,0
2014-01-12,21:59,3,3,0
2014-01-12,22:15,16,12,4
2014-01-12,22:30,12,11,1
2014-01-12,22:44,10,7,3
2014-01-12,23:00,8,8,0
2014-01-12,23:15,7,7,0
2014-01-12,23:29,10,8,2
2014-01-12,23:45,0,0,0
2014-01-12,0:00,5,5,0
2014-01-12,0:14,6,6,0
2014-01-12,0:30,3,3,0
2014-01-12,0:45,2,2,0
2014-01-12,0:59,1,1,0
2014-01-12,1:15,0,0,0
2014-01-12,1:30,2,2,0
2014-01-12,1:44,0,0,0
2014-01-12,2:00,0,0,0
2014-01-12,2:15,1,1,0
2014-01-12,2:29,5,5,0
2014-01-12,2:45,1,1,0
2014-01-12,3:00,0,0,0
2014-01-12,3:14,0,0,0
2014-01-12,3:30,1,1,0
2014-01-12,3:45,1,1,0
2014-01-12,3:59,0,0,0
2014-01-12,4:15,0,0,0
2014-01-12,4:30,0,0,0
2014-01-12,4:44,0,0,0
2014-01-12,5:00,0,0,0
2014-01-12,5:15,0,0,0
2014-01-12,5:29,1,1,0
2014-01-12,5:45,2,1,1
2014-01-13,6:00,0,0,0
2014-01-13,6:14,0,0,0
2014-01-13,6:30,1,1,0
2014-01-13,6:45,0,0,0
